user_id,F,last_buy,M_proxy,R,分层
13148,1,2017-12-01,1,2,低频沉睡用户
13149,3,2017-11-29,3,4,高频多品类用户
13150,2,2017-12-02,2,1,稳定复购用户
13151,2,2017-12-01,2,2,稳定复购用户
13157,3,2017-11-26,3,7,高频多品类用户
13162,2,2017-12-01,2,2,稳定复购用户
13181,2,2017-11-26,2,7,稳定复购用户
13189,1,2017-12-02,1,1,新购买用户
13196,6,2017-12-01,4,2,高频多品类用户
13226,2,2017-11-29,2,4,稳定复购用户
13234,1,2017-12-03,1,0,新购买用户
13238,14,2017-12-02,10,1,高频多品类用户
13244,1,2017-12-01,1,2,低频沉睡用户
13276,2,2017-11-29,2,4,稳定复购用户
13282,1,2017-12-02,1,1,新购买用户
13287,2,2017-11-28,2,5,稳定复购用户
13293,1,2017-11-28,1,5,低频沉睡用户
13301,4,2017-11-30,3,3,高频多品类用户
13303,1,2017-12-01,1,2,低频沉睡用户
13335,4,2017-11-29,4,4,高频多品类用户
13340,3,2017-11-28,3,5,高频多品类用户
13348,2,2017-12-02,2,1,稳定复购用户
13361,1,2017-11-29,1,4,低频沉睡用户
13362,2,2017-12-03,2,0,稳定复购用户
13365,1,2017-12-02,1,1,新购买用户
13393,1,2017-12-01,1,2,低频沉睡用户
13404,3,2017-12-01,3,2,高频多品类用户
13409,4,2017-12-03,3,0,高频多品类用户
13410,2,2017-12-02,2,1,稳定复购用户
13416,5,2017-12-02,4,1,高频多品类用户
13420,1,2017-11-25,1,8,低频沉睡用户
13422,1,2017-11-27,1,6,低频沉睡用户
13448,3,2017-11-28,2,5,高频多品类用户
13455,1,2017-12-01,1,2,低频沉睡用户
13457,3,2017-12-02,3,1,高频多品类用户
13465,1,2017-11-26,1,7,低频沉睡用户
13479,1,2017-11-28,1,5,低频沉睡用户
13483,22,2017-12-03,10,0,高频多品类用户
13487,4,2017-11-29,4,4,高频多品类用户
13498,3,2017-12-02,2,1,高频多品类用户
13510,1,2017-12-01,1,2,低频沉睡用户
13511,9,2017-12-03,7,0,高频多品类用户
13513,4,2017-11-30,4,3,高频多品类用户
13517,3,2017-12-03,3,0,高频多品类用户
13524,7,2017-12-02,7,1,高频多品类用户
13532,3,2017-11-28,3,5,高频多品类用户
13539,1,2017-12-01,1,2,低频沉睡用户
13547,1,2017-11-26,1,7,低频沉睡用户
13549,3,2017-12-02,2,1,高频多品类用户
13570,1,2017-12-03,1,0,新购买用户
13572,7,2017-12-02,6,1,高频多品类用户
13579,10,2017-12-03,8,0,高频多品类用户
13615,5,2017-12-03,4,0,高频多品类用户
13617,2,2017-11-26,1,7,稳定复购用户
13618,9,2017-11-30,9,3,高频多品类用户
13621,3,2017-12-03,2,0,高频多品类用户
13622,1,2017-11-26,1,7,低频沉睡用户
13623,3,2017-12-02,3,1,高频多品类用户
13624,3,2017-12-02,2,1,高频多品类用户
13638,6,2017-12-01,6,2,高频多品类用户
13639,2,2017-11-25,2,8,稳定复购用户
13655,1,2017-11-25,1,8,低频沉睡用户
13657,2,2017-12-03,2,0,稳定复购用户
13665,4,2017-12-03,4,0,高频多品类用户
13670,2,2017-11-29,2,4,稳定复购用户
13680,1,2017-11-29,1,4,低频沉睡用户
13685,1,2017-11-30,1,3,低频沉睡用户
13692,2,2017-11-27,2,6,稳定复购用户
13699,8,2017-12-03,8,0,高频多品类用户
13717,3,2017-11-27,3,6,高频多品类用户
13725,2,2017-11-26,2,7,稳定复购用户
13726,2,2017-12-02,2,1,稳定复购用户
13739,2,2017-12-02,1,1,稳定复购用户
13747,3,2017-12-02,1,1,稳定复购用户
13751,2,2017-12-01,2,2,稳定复购用户
13759,11,2017-12-02,10,1,高频多品类用户
13764,1,2017-11-30,1,3,低频沉睡用户
13771,2,2017-12-02,2,1,稳定复购用户
13772,1,2017-11-29,1,4,低频沉睡用户
13784,5,2017-12-03,2,0,高频多品类用户
13788,1,2017-11-26,1,7,低频沉睡用户
13790,2,2017-11-27,2,6,稳定复购用户
13791,1,2017-11-27,1,6,低频沉睡用户
13798,5,2017-12-03,5,0,高频多品类用户
13810,1,2017-12-01,1,2,低频沉睡用户
13814,1,2017-11-30,1,3,低频沉睡用户
13824,2,2017-11-29,2,4,稳定复购用户
13830,3,2017-12-02,3,1,高频多品类用户
13841,2,2017-12-02,2,1,稳定复购用户
13846,1,2017-12-03,1,0,新购买用户
13854,4,2017-12-02,4,1,高频多品类用户
13860,1,2017-12-02,1,1,新购买用户
13862,1,2017-11-30,1,3,低频沉睡用户
13864,10,2017-11-30,8,3,高频多品类用户
13867,4,2017-12-02,4,1,高频多品类用户
13873,3,2017-11-28,3,5,高频多品类用户
13885,1,2017-11-27,1,6,低频沉睡用户
13892,2,2017-12-02,2,1,稳定复购用户
13906,2,2017-11-25,2,8,稳定复购用户
13909,5,2017-12-03,4,0,高频多品类用户
13925,4,2017-12-02,4,1,高频多品类用户
13933,5,2017-12-03,5,0,高频多品类用户
13937,1,2017-12-01,1,2,低频沉睡用户
13942,1,2017-11-27,1,6,低频沉睡用户
13944,3,2017-11-27,3,6,高频多品类用户
13953,1,2017-11-28,1,5,低频沉睡用户
13956,2,2017-11-29,1,4,稳定复购用户
13958,5,2017-12-03,5,0,高频多品类用户
13974,14,2017-12-03,12,0,高频多品类用户
13986,1,2017-11-30,1,3,低频沉睡用户
13990,4,2017-12-02,2,1,高频多品类用户
13996,4,2017-12-02,3,1,高频多品类用户
13997,1,2017-11-27,1,6,低频沉睡用户
14001,1,2017-11-26,1,7,低频沉睡用户
14009,2,2017-12-03,2,0,稳定复购用户
14020,1,2017-12-02,1,1,新购买用户
14038,1,2017-11-25,1,8,低频沉睡用户
14044,6,2017-12-03,5,0,高频多品类用户
14052,1,2017-12-03,1,0,新购买用户
14053,3,2017-11-29,2,4,高频多品类用户
14069,1,2017-11-29,1,4,低频沉睡用户
14072,1,2017-12-01,1,2,低频沉睡用户
14079,1,2017-11-30,1,3,低频沉睡用户
14092,3,2017-12-02,2,1,高频多品类用户
14096,1,2017-11-29,1,4,低频沉睡用户
14099,1,2017-12-01,1,2,低频沉睡用户
14101,1,2017-11-26,1,7,低频沉睡用户
14109,8,2017-12-03,8,0,高频多品类用户
14111,1,2017-12-01,1,2,低频沉睡用户
14115,2,2017-12-03,2,0,稳定复购用户
14128,1,2017-11-27,1,6,低频沉睡用户
14136,4,2017-11-28,4,5,高频多品类用户
14161,11,2017-12-03,7,0,高频多品类用户
14164,4,2017-12-03,4,0,高频多品类用户
14166,1,2017-11-27,1,6,低频沉睡用户
14169,7,2017-11-30,6,3,高频多品类用户
14174,1,2017-11-28,1,5,低频沉睡用户
14178,1,2017-11-28,1,5,低频沉睡用户
14184,1,2017-11-28,1,5,低频沉睡用户
14203,5,2017-12-02,5,1,高频多品类用户
14207,5,2017-12-02,5,1,高频多品类用户
14219,1,2017-11-30,1,3,低频沉睡用户
14227,6,2017-11-30,6,3,高频多品类用户
14242,2,2017-12-02,2,1,稳定复购用户
14250,1,2017-11-29,1,4,低频沉睡用户
14251,1,2017-11-30,1,3,低频沉睡用户
14252,20,2017-12-03,17,0,高频多品类用户
14254,2,2017-12-03,2,0,稳定复购用户
14255,1,2017-11-28,1,5,低频沉睡用户
14259,1,2017-11-25,1,8,低频沉睡用户
14268,2,2017-12-02,1,1,稳定复购用户
14280,1,2017-11-29,1,4,低频沉睡用户
14290,3,2017-11-29,3,4,高频多品类用户
14296,3,2017-12-02,3,1,高频多品类用户
14297,1,2017-11-30,1,3,低频沉睡用户
14298,1,2017-12-01,1,2,低频沉睡用户
14303,1,2017-11-29,1,4,低频沉睡用户
14320,10,2017-12-02,10,1,高频多品类用户
14336,1,2017-11-28,1,5,低频沉睡用户
14350,1,2017-12-03,1,0,新购买用户
14358,4,2017-12-01,4,2,高频多品类用户
14364,4,2017-12-02,4,1,高频多品类用户
14371,2,2017-12-02,2,1,稳定复购用户
14413,3,2017-12-03,3,0,高频多品类用户
14416,4,2017-12-03,4,0,高频多品类用户
14451,1,2017-12-01,1,2,低频沉睡用户
14459,4,2017-12-02,4,1,高频多品类用户
14464,5,2017-12-02,5,1,高频多品类用户
14472,1,2017-12-01,1,2,低频沉睡用户
14478,3,2017-12-01,2,2,高频多品类用户
14513,5,2017-12-01,5,2,高频多品类用户
14514,3,2017-12-03,3,0,高频多品类用户
14527,1,2017-11-29,1,4,低频沉睡用户
14535,1,2017-12-03,1,0,新购买用户
14539,1,2017-11-29,1,4,低频沉睡用户
14541,8,2017-12-03,6,0,高频多品类用户
14544,4,2017-12-03,4,0,高频多品类用户
14549,2,2017-12-01,1,2,稳定复购用户
14551,1,2017-11-30,1,3,低频沉睡用户
14563,1,2017-11-26,1,7,低频沉睡用户
14566,1,2017-11-28,1,5,低频沉睡用户
14567,1,2017-12-03,1,0,新购买用户
14570,8,2017-12-02,8,1,高频多品类用户
14573,1,2017-11-27,1,6,低频沉睡用户
14592,5,2017-12-03,3,0,高频多品类用户
14598,7,2017-12-03,5,0,高频多品类用户
14606,2,2017-12-01,2,2,稳定复购用户
14613,8,2017-12-03,6,0,高频多品类用户
14618,3,2017-12-01,2,2,高频多品类用户
14620,2,2017-12-03,2,0,稳定复购用户
14621,2,2017-11-30,2,3,稳定复购用户
14624,2,2017-12-03,2,0,稳定复购用户
14631,4,2017-12-01,3,2,高频多品类用户
14634,6,2017-11-28,3,5,高频多品类用户
14651,1,2017-11-28,1,5,低频沉睡用户
14655,7,2017-11-29,7,4,高频多品类用户
14665,10,2017-12-03,10,0,高频多品类用户
14676,4,2017-11-26,4,7,高频多品类用户
14685,2,2017-11-29,2,4,稳定复购用户
14692,3,2017-11-27,3,6,高频多品类用户
14712,2,2017-11-25,1,8,稳定复购用户
14720,2,2017-11-30,2,3,稳定复购用户
14722,4,2017-12-01,4,2,高频多品类用户
14724,3,2017-11-30,3,3,高频多品类用户
14728,2,2017-11-25,2,8,稳定复购用户
14738,1,2017-11-30,1,3,低频沉睡用户
14739,1,2017-12-02,1,1,新购买用户
14760,1,2017-11-27,1,6,低频沉睡用户
14764,3,2017-12-03,3,0,高频多品类用户
14772,2,2017-11-30,2,3,稳定复购用户
14788,1,2017-11-25,1,8,低频沉睡用户
14791,1,2017-11-25,1,8,低频沉睡用户
14807,1,2017-11-27,1,6,低频沉睡用户
14809,2,2017-12-03,2,0,稳定复购用户
14814,2,2017-11-28,2,5,稳定复购用户
14815,1,2017-11-29,1,4,低频沉睡用户
14822,2,2017-12-02,2,1,稳定复购用户
14824,2,2017-11-27,2,6,稳定复购用户
14831,1,2017-12-03,1,0,新购买用户
14847,2,2017-12-01,2,2,稳定复购用户
14853,1,2017-12-01,1,2,低频沉睡用户
14860,1,2017-12-02,1,1,新购买用户
14865,3,2017-11-29,3,4,高频多品类用户
14883,2,2017-12-02,2,1,稳定复购用户
14884,3,2017-12-03,3,0,高频多品类用户
14888,3,2017-12-03,3,0,高频多品类用户
14901,4,2017-12-02,3,1,高频多品类用户
14903,3,2017-12-02,2,1,高频多品类用户
14904,1,2017-11-27,1,6,低频沉睡用户
14912,1,2017-11-28,1,5,低频沉睡用户
14917,2,2017-11-26,2,7,稳定复购用户
14927,1,2017-12-02,1,1,新购买用户
14929,4,2017-12-03,4,0,高频多品类用户
14931,6,2017-12-02,5,1,高频多品类用户
14942,4,2017-12-03,4,0,高频多品类用户
14962,4,2017-12-01,4,2,高频多品类用户
14965,1,2017-12-01,1,2,低频沉睡用户
14981,1,2017-11-27,1,6,低频沉睡用户
14996,1,2017-11-30,1,3,低频沉睡用户
14998,1,2017-12-03,1,0,新购买用户
15000,6,2017-12-03,5,0,高频多品类用户
15008,4,2017-12-01,4,2,高频多品类用户
15019,2,2017-12-02,2,1,稳定复购用户
15021,1,2017-12-02,1,1,新购买用户
15026,2,2017-11-26,2,7,稳定复购用户
15058,1,2017-12-01,1,2,低频沉睡用户
15064,3,2017-11-27,3,6,高频多品类用户
15073,3,2017-12-02,3,1,高频多品类用户
15080,12,2017-12-03,12,0,高频多品类用户
15089,9,2017-12-02,8,1,高频多品类用户
15090,3,2017-12-02,3,1,高频多品类用户
15095,2,2017-11-30,2,3,稳定复购用户
15111,20,2017-12-02,12,1,高频多品类用户
15123,2,2017-11-28,2,5,稳定复购用户
15125,1,2017-11-30,1,3,低频沉睡用户
15130,2,2017-11-28,2,5,稳定复购用户
15143,1,2017-12-01,1,2,低频沉睡用户
15146,6,2017-11-30,6,3,高频多品类用户
15149,2,2017-11-30,2,3,稳定复购用户
15156,4,2017-12-02,4,1,高频多品类用户
15157,1,2017-12-01,1,2,低频沉睡用户
15162,4,2017-12-02,2,1,高频多品类用户
15163,6,2017-12-02,6,1,高频多品类用户
15168,1,2017-12-02,1,1,新购买用户
15170,1,2017-11-25,1,8,低频沉睡用户
15181,4,2017-12-03,4,0,高频多品类用户
15182,1,2017-12-03,1,0,新购买用户
15199,2,2017-12-02,2,1,稳定复购用户
15203,1,2017-12-02,1,1,新购买用户
15214,5,2017-12-03,4,0,高频多品类用户
15227,1,2017-12-02,1,1,新购买用户
15229,3,2017-11-30,3,3,高频多品类用户
15260,4,2017-11-28,4,5,高频多品类用户
15262,1,2017-11-28,1,5,低频沉睡用户
15274,1,2017-11-30,1,3,低频沉睡用户
15280,3,2017-11-29,3,4,高频多品类用户
15282,2,2017-11-30,2,3,稳定复购用户
15284,1,2017-11-30,1,3,低频沉睡用户
15285,2,2017-11-29,2,4,稳定复购用户
15294,7,2017-12-03,7,0,高频多品类用户
15313,1,2017-12-03,1,0,新购买用户
15318,3,2017-12-02,3,1,高频多品类用户
15324,6,2017-12-03,6,0,高频多品类用户
15329,1,2017-11-25,1,8,低频沉睡用户
15334,5,2017-12-03,5,0,高频多品类用户
15342,9,2017-12-03,9,0,高频多品类用户
15346,12,2017-12-03,12,0,高频多品类用户
15350,5,2017-11-29,5,4,高频多品类用户
15352,2,2017-11-27,2,6,稳定复购用户
15356,1,2017-11-29,1,4,低频沉睡用户
15364,6,2017-12-03,6,0,高频多品类用户
15375,6,2017-12-03,5,0,高频多品类用户
15390,3,2017-12-01,3,2,高频多品类用户
15392,3,2017-12-01,3,2,高频多品类用户
15404,5,2017-11-30,4,3,高频多品类用户
15409,3,2017-12-02,2,1,高频多品类用户
15416,1,2017-11-26,1,7,低频沉睡用户
15417,15,2017-12-03,11,0,高频多品类用户
15425,6,2017-12-02,4,1,高频多品类用户
15426,3,2017-12-03,3,0,高频多品类用户
15432,1,2017-11-26,1,7,低频沉睡用户
15442,2,2017-12-03,2,0,稳定复购用户
15451,4,2017-12-03,3,0,高频多品类用户
15452,1,2017-12-02,1,1,新购买用户
15470,4,2017-12-03,4,0,高频多品类用户
15472,6,2017-12-02,6,1,高频多品类用户
15473,25,2017-12-03,18,0,高频多品类用户
15475,4,2017-12-03,4,0,高频多品类用户
15484,2,2017-12-01,2,2,稳定复购用户
15488,1,2017-11-29,1,4,低频沉睡用户
15498,8,2017-12-03,6,0,高频多品类用户
15499,1,2017-12-03,1,0,新购买用户
15516,2,2017-12-03,2,0,稳定复购用户
15522,3,2017-12-02,3,1,高频多品类用户
15540,3,2017-12-03,3,0,高频多品类用户
15553,2,2017-12-02,2,1,稳定复购用户
15556,1,2017-12-02,1,1,新购买用户
15561,2,2017-12-01,2,2,稳定复购用户
15567,6,2017-11-30,6,3,高频多品类用户
15568,3,2017-12-03,3,0,高频多品类用户
15570,2,2017-11-26,2,7,稳定复购用户
15575,2,2017-11-30,2,3,稳定复购用户
15582,2,2017-11-30,2,3,稳定复购用户
15590,7,2017-12-01,6,2,高频多品类用户
15592,2,2017-11-27,2,6,稳定复购用户
15596,5,2017-11-30,3,3,高频多品类用户
15611,2,2017-12-02,1,1,稳定复购用户
15621,1,2017-11-27,1,6,低频沉睡用户
15643,2,2017-11-26,1,7,稳定复购用户
15652,1,2017-12-01,1,2,低频沉睡用户
15664,2,2017-11-30,2,3,稳定复购用户
15666,2,2017-12-01,2,2,稳定复购用户
15682,2,2017-11-28,2,5,稳定复购用户
15691,6,2017-11-27,5,6,高频多品类用户
15699,2,2017-11-27,2,6,稳定复购用户
15706,11,2017-12-03,11,0,高频多品类用户
15714,1,2017-11-28,1,5,低频沉睡用户
15722,1,2017-11-30,1,3,低频沉睡用户
15723,2,2017-11-27,2,6,稳定复购用户
15724,3,2017-12-01,3,2,高频多品类用户
15751,5,2017-12-02,4,1,高频多品类用户
15754,3,2017-11-25,3,8,高频多品类用户
15762,2,2017-11-27,1,6,稳定复购用户
15763,1,2017-11-26,1,7,低频沉睡用户
15768,4,2017-11-30,1,3,稳定复购用户
15770,1,2017-11-26,1,7,低频沉睡用户
15778,1,2017-11-28,1,5,低频沉睡用户
15785,2,2017-12-02,2,1,稳定复购用户
15787,4,2017-11-28,3,5,高频多品类用户
15799,1,2017-11-25,1,8,低频沉睡用户
15809,10,2017-12-03,9,0,高频多品类用户
15837,2,2017-11-30,2,3,稳定复购用户
15847,2,2017-12-02,2,1,稳定复购用户
15858,2,2017-12-03,2,0,稳定复购用户
15869,3,2017-12-02,2,1,高频多品类用户
15872,2,2017-11-28,2,5,稳定复购用户
15880,4,2017-11-29,4,4,高频多品类用户
15891,1,2017-11-29,1,4,低频沉睡用户
15912,2,2017-12-02,2,1,稳定复购用户
15915,2,2017-11-29,2,4,稳定复购用户
15919,1,2017-11-26,1,7,低频沉睡用户
15922,1,2017-11-30,1,3,低频沉睡用户
15929,2,2017-12-02,2,1,稳定复购用户
15931,1,2017-12-03,1,0,新购买用户
15936,7,2017-12-03,6,0,高频多品类用户
15939,3,2017-12-01,3,2,高频多品类用户
15961,3,2017-11-30,3,3,高频多品类用户
15968,2,2017-12-01,2,2,稳定复购用户
15970,4,2017-12-02,3,1,高频多品类用户
15975,1,2017-11-25,1,8,低频沉睡用户
15988,1,2017-11-30,1,3,低频沉睡用户
15994,3,2017-12-03,2,0,高频多品类用户
15995,1,2017-12-02,1,1,新购买用户
16018,1,2017-12-03,1,0,新购买用户
16031,3,2017-11-29,3,4,高频多品类用户
16049,1,2017-12-01,1,2,低频沉睡用户
16057,1,2017-11-27,1,6,低频沉睡用户
16071,1,2017-11-30,1,3,低频沉睡用户
16091,1,2017-11-30,1,3,低频沉睡用户
16092,4,2017-12-03,4,0,高频多品类用户
16105,2,2017-11-28,2,5,稳定复购用户
16123,8,2017-12-03,8,0,高频多品类用户
16131,1,2017-11-27,1,6,低频沉睡用户
16135,4,2017-11-30,2,3,高频多品类用户
16139,1,2017-12-03,1,0,新购买用户
16176,1,2017-11-29,1,4,低频沉睡用户
16177,2,2017-11-29,2,4,稳定复购用户
16192,1,2017-11-26,1,7,低频沉睡用户
16198,1,2017-12-01,1,2,低频沉睡用户
16212,3,2017-12-02,3,1,高频多品类用户
16230,1,2017-11-26,1,7,低频沉睡用户
16234,7,2017-12-03,6,0,高频多品类用户
16235,3,2017-11-30,3,3,高频多品类用户
16250,1,2017-11-25,1,8,低频沉睡用户
16253,1,2017-11-26,1,7,低频沉睡用户
16257,1,2017-12-03,1,0,新购买用户
16262,1,2017-12-01,1,2,低频沉睡用户
16298,11,2017-12-03,9,0,高频多品类用户
16322,2,2017-12-02,2,1,稳定复购用户
16325,2,2017-12-02,2,1,稳定复购用户
16338,5,2017-12-02,5,1,高频多品类用户
16345,3,2017-12-03,3,0,高频多品类用户
16362,2,2017-11-28,2,5,稳定复购用户
16380,1,2017-11-27,1,6,低频沉睡用户
16392,1,2017-11-28,1,5,低频沉睡用户
16398,2,2017-12-03,2,0,稳定复购用户
16400,1,2017-11-28,1,5,低频沉睡用户
16402,2,2017-11-25,2,8,稳定复购用户
16417,8,2017-12-03,6,0,高频多品类用户
16418,5,2017-12-02,5,1,高频多品类用户
16420,1,2017-12-03,1,0,新购买用户
16430,1,2017-11-25,1,8,低频沉睡用户
16431,3,2017-12-03,2,0,高频多品类用户
16434,1,2017-11-28,1,5,低频沉睡用户
16438,3,2017-12-02,3,1,高频多品类用户
16459,1,2017-11-25,1,8,低频沉睡用户
16461,2,2017-11-29,2,4,稳定复购用户
16462,3,2017-11-27,3,6,高频多品类用户
16485,5,2017-12-03,5,0,高频多品类用户
16495,3,2017-11-27,3,6,高频多品类用户
16497,2,2017-11-25,1,8,稳定复购用户
16501,1,2017-11-28,1,5,低频沉睡用户
16502,6,2017-11-29,5,4,高频多品类用户
16505,3,2017-12-02,3,1,高频多品类用户
16508,1,2017-12-01,1,2,低频沉睡用户
16509,3,2017-11-29,3,4,高频多品类用户
16517,7,2017-12-02,6,1,高频多品类用户
16521,3,2017-11-25,3,8,高频多品类用户
16522,1,2017-11-26,1,7,低频沉睡用户
16525,1,2017-11-27,1,6,低频沉睡用户
16538,1,2017-11-27,1,6,低频沉睡用户
16542,7,2017-12-03,7,0,高频多品类用户
16546,1,2017-11-30,1,3,低频沉睡用户
16567,2,2017-11-26,2,7,稳定复购用户
16573,5,2017-12-03,3,0,高频多品类用户
16575,4,2017-12-03,4,0,高频多品类用户
16576,1,2017-12-02,1,1,新购买用户
16579,1,2017-11-28,1,5,低频沉睡用户
16594,2,2017-11-27,2,6,稳定复购用户
16595,2,2017-11-27,2,6,稳定复购用户
16600,3,2017-11-27,3,6,高频多品类用户
16603,22,2017-12-03,18,0,高频多品类用户
16609,3,2017-12-03,3,0,高频多品类用户
16610,3,2017-12-03,3,0,高频多品类用户
16614,1,2017-12-01,1,2,低频沉睡用户
