user_id,risk,label,pv_cnt,cart_cnt,fav_cnt,buy_cnt,act_days,cat_width,recency,tenure,buy_rate,cart_fav,cart_buy_ratio
11916,0.5022268620972236,0,6,0,0,3,2,4,1,3,1.5,0,0.0
11921,0.49900804614229144,1,0,1,0,1,1,2,1,0,1.0,1,1.0
11923,0.587300295734627,1,58,11,0,1,6,41,1,5,0.16666666666666666,11,11.0
11946,0.38966069093731087,0,152,5,0,10,4,23,3,3,2.5,5,0.5
11964,0.6197315856058266,1,57,2,7,1,6,16,1,5,0.16666666666666666,9,9.0
11970,0.635933150583417,0,45,0,0,1,5,11,1,5,0.2,0,0.0
11975,0.5946569081221466,0,11,3,0,1,4,5,2,4,0.25,3,3.0
11976,0.4437971247383382,0,121,48,3,7,6,30,1,5,1.1666666666666667,51,7.285714285714286
11988,0.6131788280646511,1,64,0,6,1,4,11,2,4,0.25,6,6.0
11995,0.6259840505027159,1,32,1,0,1,4,11,1,4,0.25,1,1.0
11998,0.4208193495534808,1,27,0,0,4,5,13,1,5,0.8,0,0.0
12002,0.6602218861373373,1,157,2,1,1,6,46,1,5,0.16666666666666666,3,3.0
12004,0.6041064771109788,0,9,0,0,1,4,7,1,4,0.25,0,0.0
12026,0.601699840491749,0,61,9,0,1,6,29,1,5,0.16666666666666666,9,9.0
12035,0.24329160518760765,0,78,1,16,10,6,22,1,5,1.6666666666666667,17,1.7
12037,0.5354274884426609,0,23,3,0,2,4,18,3,3,0.5,3,1.5
12050,0.5702664638625304,0,25,0,0,2,5,9,1,4,0.4,0,0.0
12077,0.6220808648230226,1,25,1,0,1,4,14,1,5,0.25,1,1.0
12078,0.5565629701428703,0,231,11,0,1,6,28,1,5,0.16666666666666666,11,11.0
12084,0.6154176094987328,1,178,7,6,1,5,28,1,5,0.2,13,13.0
12087,0.5930643684732213,1,44,0,4,2,4,8,2,4,0.5,4,2.0
12088,0.6095496917602925,1,28,5,0,1,4,10,1,4,0.25,5,5.0
12095,0.48000134459010807,0,107,2,13,3,4,12,2,4,0.75,15,5.0
12099,0.5636001654847415,0,33,7,0,2,6,22,1,5,0.3333333333333333,7,3.5
12104,0.554082722965559,0,23,0,0,1,2,9,1,5,0.5,0,0.0
12105,0.5864074053882457,0,37,6,3,2,6,18,1,5,0.3333333333333333,9,4.5
12110,0.6329204662971666,0,20,1,0,1,4,6,1,3,0.25,1,1.0
12112,0.5346166153460767,0,74,0,3,2,3,20,2,3,0.6666666666666666,3,1.5
12117,0.6427388465425726,0,16,5,0,1,3,5,2,3,0.3333333333333333,5,5.0
12124,0.5442472709198455,0,63,3,1,3,5,17,2,4,0.6,4,1.3333333333333333
12133,0.5480663341860748,0,43,10,0,2,6,21,1,5,0.3333333333333333,10,5.0
12143,0.460597630399904,1,83,6,12,4,6,24,1,5,0.6666666666666666,18,4.5
12146,0.5768214102875927,0,57,5,0,2,6,33,1,5,0.3333333333333333,5,2.5
12151,0.4506335652156337,1,154,8,1,6,6,29,1,5,1.0,9,1.5
12169,0.5377798145437683,1,67,3,0,3,5,13,1,4,0.6,3,1.0
12178,0.6196534223762069,1,67,4,1,1,6,25,1,5,0.16666666666666666,5,5.0
12186,0.5189660472717639,0,147,16,0,3,6,39,1,5,0.5,16,5.333333333333333
12197,0.6393757427371468,1,75,0,1,1,4,14,2,4,0.25,1,1.0
12218,0.6456632595984102,1,29,1,0,1,6,12,1,5,0.16666666666666666,1,1.0
12230,0.5825110297925633,0,29,0,0,1,2,23,2,3,0.5,0,0.0
12255,0.6097597145312562,1,10,0,0,1,4,6,1,5,0.25,0,0.0
12261,0.5000643644109922,1,198,47,2,7,6,49,1,5,1.1666666666666667,49,7.0
12274,0.528108350170914,0,18,0,0,2,3,9,4,2,0.6666666666666666,0,0.0
12289,0.4233491366015813,0,43,0,0,6,4,19,1,5,1.5,0,0.0
12295,0.5281942457860647,0,148,0,13,1,3,34,1,2,0.3333333333333333,13,13.0
12298,0.656177744387786,1,79,0,0,1,5,26,1,5,0.2,0,0.0
12308,0.6010134767947084,0,27,0,2,1,4,11,1,3,0.25,2,2.0
12322,0.3523650456271026,0,22,0,0,6,5,16,1,5,1.2,0,0.0
12325,0.6395796408150094,1,11,0,0,1,6,9,1,5,0.16666666666666666,0,0.0
12333,0.5455491160235632,1,63,1,11,3,5,26,1,5,0.6,12,4.0
12350,0.5153133166618798,0,4,1,0,1,2,3,4,1,0.5,1,1.0
12356,0.6336172431832833,0,14,0,0,1,4,7,1,5,0.25,0,0.0
12373,0.5919648820311293,1,23,7,0,2,4,9,2,4,0.5,7,3.5
12375,0.623952655843809,0,28,1,0,1,4,15,1,5,0.25,1,1.0
12378,0.5691648795765254,0,11,0,0,2,4,5,2,4,0.5,0,0.0
12389,0.5854731807820656,0,288,8,0,1,6,78,1,5,0.16666666666666666,8,8.0
12400,0.4863177508231523,0,4,0,1,1,2,5,1,5,0.5,1,1.0
12403,0.5827928256068164,0,10,1,0,1,5,4,1,5,0.2,1,1.0
12407,0.5470533976982265,1,58,6,0,3,5,32,2,4,0.6,6,2.0
12420,0.5219435458880105,1,25,0,1,3,3,8,1,4,1.0,1,0.3333333333333333
12424,0.5830424020571472,0,27,3,0,1,4,9,1,5,0.25,3,3.0
12432,0.5837165924450712,0,126,20,0,1,6,46,1,5,0.16666666666666666,20,20.0
12464,0.5259742035826158,1,20,0,4,2,3,4,1,2,0.6666666666666666,4,2.0
12465,0.5618126956257363,1,100,1,16,3,5,24,1,5,0.6,17,5.666666666666667
12466,0.6109062047350536,0,5,0,0,1,3,3,1,4,0.3333333333333333,0,0.0
12492,0.5395923785390695,0,79,10,0,2,6,42,1,5,0.3333333333333333,10,5.0
12494,0.574218179439493,1,18,0,4,2,5,12,1,5,0.4,4,2.0
12524,0.5984027684808534,0,43,1,1,1,4,6,1,4,0.25,2,2.0
12548,0.6017254972663316,0,22,1,1,1,4,15,1,5,0.25,2,2.0
12566,0.5679075153639186,1,52,7,1,2,6,16,1,5,0.3333333333333333,8,4.0
12568,0.6117293944314497,0,73,2,0,1,5,23,1,5,0.2,2,2.0
12569,0.5860952105381595,0,37,0,2,1,6,8,1,5,0.16666666666666666,2,2.0
12574,0.5551094718027634,0,96,4,0,2,5,28,1,5,0.4,4,2.0
12578,0.5675575954983164,1,42,0,15,2,5,15,1,5,0.4,15,7.5
12615,0.5308213512901623,1,146,11,1,3,5,26,1,5,0.6,12,4.0
12617,0.6006369836467489,1,16,2,0,1,5,4,1,4,0.2,2,2.0
12630,0.4337095104337978,0,43,4,0,5,6,19,1,5,0.8333333333333334,4,0.8
12644,0.4887292808279997,0,49,0,2,6,4,17,2,4,1.5,2,0.3333333333333333
12645,0.6357153535375467,1,13,1,0,1,3,9,1,3,0.3333333333333333,1,1.0
12646,0.43088322846454297,0,101,1,12,5,4,21,1,3,1.25,13,2.6
12650,0.6276739539812305,1,36,0,1,1,5,19,1,4,0.2,1,1.0
12665,0.4522817807364129,0,64,0,16,5,6,43,1,5,0.8333333333333334,16,3.2
12699,0.5792055140110379,0,74,1,3,2,6,35,1,5,0.3333333333333333,4,2.0
12701,0.3645171927770162,0,180,11,28,13,5,42,2,4,2.6,39,3.0
12707,0.6117159022634496,0,76,2,4,1,4,20,1,5,0.25,6,6.0
12709,0.6098030379519844,1,44,3,0,1,4,16,1,5,0.25,3,3.0
12722,0.47249073931648783,0,11,2,2,3,3,10,2,4,1.0,4,1.3333333333333333
12756,0.3418606841358039,0,223,40,1,6,5,42,1,5,1.2,41,6.833333333333333
12758,0.5874870537460964,1,21,2,10,1,4,8,1,5,0.25,12,12.0
12764,0.6047538597302036,1,64,5,5,1,5,28,1,5,0.2,10,10.0
12775,0.4920454349048034,1,200,16,4,5,6,100,1,5,0.8333333333333334,20,4.0
12779,0.6146931074191152,1,26,1,0,1,5,8,1,5,0.2,1,1.0
12780,0.623068442823254,1,35,1,0,1,3,11,1,4,0.3333333333333333,1,1.0
12788,0.5779260431081046,0,218,7,13,2,5,38,1,5,0.4,20,10.0
12801,0.18853779784516578,0,85,0,4,13,6,25,1,5,2.1666666666666665,4,0.3076923076923077
12806,0.5529262633013219,0,35,7,0,2,5,13,1,4,0.4,7,3.5
12808,0.6335068047940612,1,55,0,25,3,6,20,1,5,0.5,25,8.333333333333334
12819,0.6699273031083895,1,36,0,0,1,4,17,1,5,0.25,0,0.0
12830,0.571402811027561,1,22,2,0,2,5,6,1,5,0.4,2,1.0
12849,0.6189565388485001,1,47,0,2,1,6,18,1,5,0.16666666666666666,2,2.0
12851,0.47992630584675805,0,332,9,9,1,5,59,1,4,0.2,18,18.0
12860,0.46339214310607796,1,47,14,0,5,5,17,1,5,1.0,14,2.8
12872,0.5713081570790451,1,129,4,1,3,5,28,1,5,0.6,5,1.6666666666666667
12885,0.6850861547961644,1,178,2,20,1,6,37,1,5,0.16666666666666666,22,22.0
12888,0.6267044243544828,1,55,3,1,1,4,15,3,3,0.25,4,4.0
12892,0.597553328506678,1,11,1,0,1,5,10,1,5,0.2,1,1.0
12935,0.5509103779312992,1,77,7,3,2,5,37,1,5,0.4,10,5.0
12964,0.5436728380260686,1,50,4,0,3,6,20,1,5,0.5,4,1.3333333333333333
12966,0.6424945831171094,1,61,2,0,1,6,23,1,5,0.16666666666666666,2,2.0
12967,0.62504961178276,0,90,3,0,1,4,16,1,4,0.25,3,3.0
12971,0.6139444498689114,1,15,2,0,1,4,7,2,4,0.25,2,2.0
12991,0.5051440749464571,1,6,0,0,2,2,3,2,4,1.0,0,0.0
13006,0.4271335709326225,1,54,2,2,16,5,30,2,4,3.2,4,0.25
13008,0.6174218982426867,0,8,0,0,1,3,3,2,4,0.3333333333333333,0,0.0
13012,0.6626819505275972,1,33,0,0,1,5,18,1,5,0.2,0,0.0
13017,0.5727074210161607,1,44,0,0,2,4,25,1,5,0.5,0,0.0
13023,0.5325354831117706,0,28,7,4,1,2,10,3,2,0.5,11,11.0
13025,0.568546563591844,1,75,1,0,6,2,6,1,3,3.0,1,0.16666666666666666
13029,0.46971901715890596,0,106,5,0,5,6,22,1,5,0.8333333333333334,5,1.0
13035,0.5786125874168885,0,84,8,1,1,5,34,2,4,0.2,9,9.0
13036,0.5862822184828725,0,50,0,0,2,5,23,2,4,0.4,0,0.0
13050,0.5298894185071346,1,45,2,0,3,5,23,1,4,0.6,2,0.6666666666666666
13057,0.5714917335343718,1,291,13,0,1,6,60,1,5,0.16666666666666666,13,13.0
13061,0.458252675792337,0,80,6,0,4,6,21,1,5,0.6666666666666666,6,1.5
13063,0.5564153417138652,1,84,10,0,3,6,19,1,5,0.5,10,3.3333333333333335
13070,0.5443634839864069,0,92,0,1,2,5,15,1,5,0.4,1,0.5
13088,0.5969892010217506,1,144,21,5,1,6,44,1,5,0.16666666666666666,26,26.0
13098,0.5865198336030312,1,78,8,0,1,5,13,1,5,0.2,8,8.0
13101,0.6600624514133632,1,3,0,0,1,3,3,4,2,0.3333333333333333,0,0.0
13111,0.5592705042686555,0,40,1,0,2,5,15,2,4,0.4,1,0.5
13114,0.6112635970525884,1,76,5,0,1,5,22,1,5,0.2,5,5.0
13137,0.5873368453381914,1,82,13,0,1,6,31,1,5,0.16666666666666666,13,13.0
13141,0.6489651188447971,1,50,1,0,1,6,12,1,5,0.16666666666666666,1,1.0
13149,0.47919631844111926,1,19,0,0,3,4,11,2,4,0.75,0,0.0
13151,0.6197784474902629,0,65,5,1,1,6,21,1,5,0.16666666666666666,6,6.0
13157,0.5724128759706048,1,138,3,1,3,6,26,1,5,0.5,4,1.3333333333333333
13162,0.5943187126832379,0,58,0,2,1,5,14,1,5,0.2,2,2.0
13181,0.5597286519858625,1,214,12,0,2,6,37,1,5,0.3333333333333333,12,6.0
13196,0.45121506345059165,0,41,1,0,5,5,6,1,5,1.0,1,0.2
13226,0.5644935900367254,1,18,1,0,2,4,6,2,4,0.5,1,0.5
13238,0.4702935908436916,0,69,11,0,6,6,17,1,5,1.0,11,1.8333333333333333
13276,0.5493147048982567,1,43,1,0,2,6,24,1,5,0.3333333333333333,1,0.5
13287,0.532116445018621,1,129,12,0,2,6,29,1,5,0.3333333333333333,12,6.0
13293,0.6386429861740684,1,90,1,1,1,6,20,1,5,0.16666666666666666,2,2.0
13301,0.47963017648393075,1,41,0,1,4,6,10,1,5,0.6666666666666666,1,0.25
13335,0.4628732346529171,1,82,10,1,4,6,27,1,5,0.6666666666666666,11,2.75
13340,0.5235072349391704,1,20,1,0,3,6,11,1,5,0.5,1,0.3333333333333333
13348,0.6296751323240313,0,76,5,0,1,6,21,1,5,0.16666666666666666,5,5.0
13361,0.5903056181184513,1,154,15,0,1,6,35,1,5,0.16666666666666666,15,15.0
13362,0.6114786176572902,0,15,3,0,1,4,9,2,4,0.25,3,3.0
13404,0.5264390274496694,0,5,2,0,1,1,5,1,0,1.0,2,2.0
13409,0.511876102534267,0,185,1,0,3,5,21,1,5,0.6,1,0.3333333333333333
13416,0.5229891995801967,0,32,8,0,3,5,15,1,4,0.6,8,2.6666666666666665
13420,0.5960798439675744,1,69,8,0,1,6,24,1,5,0.16666666666666666,8,8.0
13422,0.6992676674175725,1,101,0,0,1,6,23,1,5,0.16666666666666666,0,0.0
13448,0.4741420005082363,1,16,0,0,3,4,11,3,3,0.75,0,0.0
13457,0.596461886216135,0,35,0,4,1,4,16,1,4,0.25,4,4.0
13465,0.6474848527031826,1,29,0,1,1,4,18,2,3,0.25,1,1.0
13479,0.605013940182788,1,49,0,8,1,6,10,1,5,0.16666666666666666,8,8.0
13483,0.30068624770677643,0,107,0,1,9,6,18,1,5,1.5,1,0.1111111111111111
13487,0.49614396003195804,1,19,6,0,4,6,10,1,5,0.6666666666666666,6,1.5
13498,0.631093543769974,0,10,0,0,1,3,5,3,3,0.3333333333333333,0,0.0
13511,0.4377801712844979,0,201,5,1,6,6,41,1,5,1.0,6,1.0
13513,0.47967578774238195,1,41,3,11,4,6,17,1,5,0.6666666666666666,14,3.5
13524,0.5396609863037731,0,108,10,1,3,6,41,1,5,0.5,11,3.6666666666666665
13532,0.5685777846954119,1,143,3,2,3,6,16,1,5,0.5,5,1.6666666666666667
13547,0.6510920682989421,1,25,0,0,1,6,9,1,5,0.16666666666666666,0,0.0
13549,0.6406375988865588,0,38,0,0,1,5,9,2,4,0.2,0,0.0
13572,0.49501660360399,0,37,9,1,4,5,12,1,5,0.8,10,2.5
13579,0.45555877636666814,0,59,5,0,4,5,17,1,4,0.8,5,1.25
13615,0.5551066116397668,0,85,3,9,3,6,28,1,5,0.5,12,4.0
13617,0.585233514842992,1,109,5,0,2,6,27,1,5,0.3333333333333333,5,2.5
13618,0.4117290506200914,1,70,19,2,9,5,38,1,5,1.8,21,2.3333333333333335
13622,0.6249488936894565,1,81,5,0,1,6,25,1,5,0.16666666666666666,5,5.0
13624,0.6072074724743167,0,83,2,4,1,6,20,1,5,0.16666666666666666,6,6.0
13638,0.4313954568871177,0,63,8,0,5,6,29,1,5,0.8333333333333334,8,1.6
13639,0.5571107435708583,1,90,8,0,2,5,17,1,5,0.4,8,4.0
13655,0.59723395600179,1,64,7,1,1,6,18,1,5,0.16666666666666666,8,8.0
13657,0.6046718968060996,0,39,7,0,1,6,13,1,5,0.16666666666666666,7,7.0
13665,0.5141820276028238,0,12,0,0,2,2,2,2,1,1.0,0,0.0
13670,0.572884370292163,1,283,8,0,2,5,41,2,4,0.4,8,4.0
13680,0.5988970896368683,1,82,2,2,1,5,18,1,5,0.2,4,4.0
13685,0.6435708389990454,1,25,0,0,1,4,13,1,4,0.25,0,0.0
13692,0.5762482082734942,1,27,7,0,2,5,6,1,5,0.4,7,3.5
13699,0.458333276408171,0,46,6,0,5,4,11,1,4,1.25,6,1.2
13717,0.4659018313215605,1,32,0,13,3,4,14,2,4,0.75,13,4.333333333333333
13725,0.5626275025589152,1,38,3,0,2,3,10,4,2,0.6666666666666666,3,1.5
13726,0.5574935547298691,0,48,11,1,1,5,25,1,5,0.2,12,12.0
13739,0.5962958972495622,0,39,3,5,1,6,20,1,5,0.16666666666666666,8,8.0
13751,0.5926284100728395,0,59,7,0,1,5,12,1,5,0.2,7,7.0
13759,0.4077833087675335,0,134,6,2,5,5,39,1,4,1.0,8,1.6
13764,0.6661255438270131,1,193,2,0,1,3,19,1,2,0.3333333333333333,2,2.0
13772,0.6028651717595249,1,39,9,10,1,6,27,1,5,0.16666666666666666,19,19.0
13784,0.5911507049918382,0,138,8,0,2,6,20,1,5,0.3333333333333333,8,4.0
13788,0.6570058199468627,1,47,6,0,1,4,6,2,3,0.25,6,6.0
13790,0.5772020270395775,1,135,2,5,2,5,35,2,4,0.4,7,3.5
13791,0.5465429124934867,1,5,0,1,1,1,1,4,0,1.0,1,1.0
13798,0.5149810953426909,0,26,0,3,3,5,13,1,5,0.6,3,1.0
13814,0.5785603876075062,1,24,2,0,1,1,4,1,0,1.0,2,2.0
13824,0.497121669531721,1,1,0,1,2,4,4,1,5,0.5,1,0.5
13830,0.5257791935051707,0,168,19,1,2,6,43,1,5,0.3333333333333333,20,10.0
13854,0.4279266153607773,0,5,0,0,2,3,3,1,5,0.6666666666666666,0,0.0
13862,0.6140425222232803,1,67,4,0,1,6,25,1,5,0.16666666666666666,4,4.0
13864,0.41092770076465035,1,53,3,0,10,6,19,1,5,1.6666666666666667,3,0.3
13867,0.5620456615994547,0,93,7,0,3,4,18,2,3,0.75,7,2.3333333333333335
13873,0.5319653036321385,1,32,4,0,3,5,13,1,5,0.6,4,1.3333333333333333
13885,0.6724084689193012,1,16,0,0,1,4,4,1,3,0.25,0,0.0
13906,0.5937088821999652,1,47,0,0,2,4,19,2,4,0.5,0,0.0
13909,0.5089460033504001,0,232,0,0,4,6,19,1,5,0.6666666666666666,0,0.0
13925,0.5078907590332339,0,25,1,1,3,4,14,1,4,0.75,2,0.6666666666666666
13933,0.5143483575889211,0,181,14,0,3,6,37,1,5,0.5,14,4.666666666666667
13942,0.6225869847999174,1,8,0,0,1,3,5,2,4,0.3333333333333333,0,0.0
13944,0.5472246241491374,1,147,13,1,3,5,17,2,4,0.6,14,4.666666666666667
13953,0.6572273451063118,1,116,0,2,1,6,23,1,5,0.16666666666666666,2,2.0
13956,0.5672870508182319,1,19,3,0,2,3,8,2,2,0.6666666666666666,3,1.5
13958,0.4072661085215773,0,109,14,10,4,6,48,1,5,0.6666666666666666,24,6.0
13974,0.4399741916812988,0,40,1,0,6,5,12,2,4,1.2,1,0.16666666666666666
13986,0.6269780746203798,1,50,1,0,1,5,19,1,5,0.2,1,1.0
13990,0.5356008000482092,0,187,11,0,3,6,33,1,5,0.5,11,3.6666666666666665
13996,0.5031598065274272,0,52,5,0,3,3,28,1,4,1.0,5,1.6666666666666667
13997,0.6248857801683178,1,36,6,0,1,6,13,1,5,0.16666666666666666,6,6.0
14001,0.6071285720987054,1,71,1,1,1,5,23,1,5,0.2,2,2.0
14038,0.6081052099347636,1,109,13,0,1,6,27,1,5,0.16666666666666666,13,13.0
14044,0.45216820030250743,0,43,4,0,4,5,15,1,5,0.8,4,1.0
14053,0.5551842456761188,1,39,1,0,3,4,9,1,3,0.75,1,0.3333333333333333
14069,0.7066713575824787,1,84,0,0,1,4,40,2,4,0.25,0,0.0
14079,0.6243632202939854,1,75,8,0,1,4,13,1,3,0.25,8,8.0
14092,0.4902529007581702,0,10,0,0,2,2,4,3,1,1.0,0,0.0
14096,0.608559998865481,1,9,0,0,1,2,3,2,3,0.5,0,0.0
14101,0.6265040473508664,1,65,1,0,1,5,15,1,5,0.2,1,1.0
14109,0.3755809316703193,0,51,2,17,6,5,25,1,4,1.2,19,3.1666666666666665
14115,0.6073518609472867,0,65,10,0,1,6,13,1,5,0.16666666666666666,10,10.0
14128,0.6994427133902512,1,185,0,0,1,5,19,2,4,0.2,0,0.0
14136,0.4599877922091527,1,31,1,3,4,4,16,2,4,1.0,4,1.0
14161,0.43794245138476756,0,41,0,0,5,5,12,1,5,1.0,0,0.0
14164,0.5213411229424914,0,28,2,0,3,5,14,2,4,0.6,2,0.6666666666666666
14166,0.623430397419844,1,41,6,0,1,6,14,1,5,0.16666666666666666,6,6.0
14169,0.40592675110630067,1,152,4,0,7,5,45,1,5,1.4,4,0.5714285714285714
14174,0.6469271032472371,1,21,1,0,1,6,8,1,5,0.16666666666666666,1,1.0
14178,0.626130892263403,1,103,0,9,1,4,15,1,4,0.25,9,9.0
14184,0.6233366027435726,1,199,5,7,1,6,66,1,5,0.16666666666666666,12,12.0
14203,0.5841859363318027,0,34,0,0,1,2,16,3,1,0.5,0,0.0
14207,0.46458499482580295,0,21,8,0,4,5,17,1,5,0.8,8,2.0
14219,0.6118191452974185,1,55,5,0,1,3,15,1,5,0.3333333333333333,5,5.0
14227,0.4546438082448042,1,77,1,12,6,6,18,1,5,1.0,13,2.1666666666666665
14242,0.5121941948932895,0,92,30,1,1,6,24,1,5,0.16666666666666666,31,31.0
14250,0.6190785230156045,1,20,1,0,1,5,10,2,4,0.2,1,1.0
14251,0.617403190462415,1,64,3,0,1,4,24,1,4,0.25,3,3.0
14252,0.31527461062841294,0,231,7,6,17,6,56,1,5,2.8333333333333335,13,0.7647058823529411
14255,0.6773371905063937,1,37,0,0,1,6,24,1,5,0.16666666666666666,0,0.0
14259,0.7048550174019181,1,105,0,0,1,6,19,1,5,0.16666666666666666,0,0.0
14268,0.5523139969122893,0,215,2,24,1,5,59,1,5,0.2,26,26.0
14280,0.5930029955278524,1,43,0,12,1,5,8,1,4,0.2,12,12.0
14290,0.6161798202284741,1,87,0,18,3,5,31,2,4,0.6,18,6.0
14296,0.5538617189581073,0,36,0,0,2,5,17,1,5,0.4,0,0.0
14297,0.6490433791990221,1,139,0,5,1,6,43,1,5,0.16666666666666666,5,5.0
14303,0.6342835252711148,1,13,0,0,1,3,4,2,4,0.3333333333333333,0,0.0
14320,0.40964082268238944,0,173,5,0,7,6,31,1,5,1.1666666666666667,5,0.7142857142857143
14336,0.6462108050691823,1,152,7,0,1,6,26,1,5,0.16666666666666666,7,7.0
14358,0.4677931652920085,0,207,25,0,3,6,26,1,5,0.5,25,8.333333333333334
14364,0.6351322534265242,0,120,1,0,1,5,18,1,4,0.2,1,1.0
14413,0.6290249934155928,0,79,2,0,1,6,13,1,5,0.16666666666666666,2,2.0
14416,0.5869081055093793,0,88,4,8,2,6,41,1,5,0.3333333333333333,12,6.0
14459,0.5165322651192481,0,105,3,0,3,6,33,1,5,0.5,3,1.0
14464,0.5535934901605115,0,36,3,3,3,6,15,1,5,0.5,6,2.0
14478,0.6037381704904227,0,74,6,0,1,5,29,1,5,0.2,6,6.0
14513,0.593251707849708,0,90,5,0,2,6,17,1,5,0.3333333333333333,5,2.5
14514,0.6112296467028627,0,23,2,0,1,3,18,1,3,0.3333333333333333,2,2.0
14527,0.6449203884991437,1,5,6,0,1,3,9,2,4,0.3333333333333333,6,6.0
14539,0.6138045949717381,1,46,1,0,1,2,14,2,4,0.5,1,1.0
14541,0.3658864926053358,0,229,11,4,5,6,88,1,5,0.8333333333333334,15,3.0
14544,0.5831072115161443,0,90,0,2,2,6,37,1,5,0.3333333333333333,2,1.0
14551,0.6042921997118568,1,15,2,8,1,6,15,1,5,0.16666666666666666,10,10.0
14563,0.6013616125656458,1,24,3,0,1,3,8,4,2,0.3333333333333333,3,3.0
14566,0.6348809074055213,1,10,4,0,1,3,4,1,2,0.3333333333333333,4,4.0
14570,0.3494239638786785,0,12,3,0,6,5,12,1,4,1.2,3,0.5
14573,0.6198969639307472,1,52,1,0,1,5,13,1,4,0.2,1,1.0
14592,0.49462673155396375,0,44,14,2,3,4,20,1,5,0.75,16,5.333333333333333
14598,0.5953819762095627,0,129,4,9,2,6,34,1,5,0.3333333333333333,13,6.5
14618,0.6260516553650238,0,31,1,0,1,3,12,3,3,0.3333333333333333,1,1.0
14620,0.5843894788976904,0,15,2,1,1,3,9,1,4,0.3333333333333333,3,3.0
14621,0.5540448327445282,1,44,4,0,2,2,5,1,5,1.0,4,2.0
14624,0.62871207146365,0,13,0,1,1,3,8,2,3,0.3333333333333333,1,1.0
14631,0.5149443677371704,0,6,0,0,2,2,5,1,4,1.0,0,0.0
14634,0.4699645509537913,1,104,6,1,6,6,15,1,5,1.0,7,1.1666666666666667
14651,0.5723881376689955,1,47,1,0,1,2,36,3,1,0.5,1,1.0
14655,0.5790648939844948,1,119,22,1,7,4,35,2,4,1.75,23,3.2857142857142856
14665,0.278394389795298,0,54,35,13,9,6,42,1,5,1.5,48,5.333333333333333
14676,0.6372366230264248,1,132,13,0,4,2,18,5,1,2.0,13,3.25
14685,0.5942311396156897,1,79,6,1,2,4,24,2,4,0.5,7,3.5
14692,0.5554382184570248,1,19,9,0,3,5,12,2,4,0.6,9,3.0
14712,0.6301338847968495,1,125,6,12,2,6,28,1,5,0.3333333333333333,18,9.0
14720,0.6171436105055148,1,198,4,0,2,6,34,1,5,0.3333333333333333,4,2.0
14724,0.5436124951730361,1,62,6,0,3,4,22,1,5,0.75,6,2.0
14728,0.6078794463701226,1,16,1,5,2,4,9,2,4,0.5,6,3.0
14738,0.6221630851763763,1,54,2,0,1,4,19,1,3,0.25,2,2.0
14760,0.6407847581243012,1,94,0,9,1,6,13,1,5,0.16666666666666666,9,9.0
14764,0.5684209946758197,0,68,11,0,1,5,26,1,5,0.2,11,11.0
14772,0.5535299022642026,1,11,0,0,2,4,6,1,5,0.5,0,0.0
14788,0.6107603566544765,1,21,0,0,1,3,4,1,5,0.3333333333333333,0,0.0
14791,0.6123251189968374,1,112,17,0,1,5,22,1,5,0.2,17,17.0
14807,0.5929875594646759,1,44,9,1,1,5,25,1,5,0.2,10,10.0
14809,0.6013063334973819,0,5,0,0,1,4,5,1,5,0.25,0,0.0
14814,0.5700102500536762,1,49,9,0,2,6,15,1,5,0.3333333333333333,9,4.5
14815,0.6150630319929924,1,92,7,0,1,6,21,1,5,0.16666666666666666,7,7.0
14822,0.5987019070485111,0,11,1,0,1,2,3,2,2,0.5,1,1.0
14824,0.6146575782771115,1,180,7,0,2,6,18,1,5,0.3333333333333333,7,3.5
14865,0.5599422058527325,1,98,7,6,3,6,24,1,5,0.5,13,4.333333333333333
14883,0.6355818970441987,0,20,1,0,1,3,9,2,3,0.3333333333333333,1,1.0
14888,0.43360046821974035,0,0,3,2,2,4,5,1,4,0.5,5,2.5
14901,0.5519480893825284,0,105,7,1,3,6,33,1,5,0.5,8,2.6666666666666665
14903,0.6274357074409634,0,15,5,0,1,3,6,1,3,0.3333333333333333,5,5.0
14904,0.5882304058436078,1,36,3,13,1,5,13,1,5,0.2,16,16.0
14912,0.6328238187207651,1,7,0,0,1,5,5,2,4,0.2,0,0.0
14917,0.5557537499307059,1,39,1,0,2,5,18,2,4,0.4,1,0.5
14929,0.5896242904189881,0,15,2,0,1,4,9,1,5,0.25,2,2.0
14931,0.5963211854835568,0,56,7,0,1,3,15,3,3,0.3333333333333333,7,7.0
14942,0.5939512295885082,0,26,2,0,1,6,9,1,5,0.16666666666666666,2,2.0
14962,0.37222618404611524,0,0,0,0,2,2,2,4,1,1.0,0,0.0
14981,0.6332772594212431,1,144,0,4,1,5,45,1,5,0.2,4,4.0
14996,0.6062965974883324,1,30,1,0,1,2,7,1,1,0.5,1,1.0
15000,0.5148417358487186,0,10,0,0,2,2,3,2,1,1.0,0,0.0
15019,0.6258247738981714,0,40,1,0,1,4,17,1,5,0.25,1,1.0
15026,0.6924179998318291,1,93,27,0,2,3,25,2,3,0.6666666666666666,27,13.5
15064,0.5715417189829041,1,50,1,4,3,6,20,1,5,0.5,5,1.6666666666666667
15073,0.5721992099766282,0,53,7,0,2,6,16,1,5,0.3333333333333333,7,3.5
15080,0.30307247568843054,0,131,8,0,10,5,35,2,4,2.0,8,0.8
